Id,MSSubClass,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,OpenPorchSF,EnclosedPorch,PoolArea,PoolQC,Fence,MoSold,YrSold,SaleType,SalePrice
905,house_1floor,,573.4902,Pave,IR1,Lvl,AllPub,Inside,Gtl,Naberegnay,Norm,1Fam,1Story,5,6,1967,1967,CompShg,HdBoard,Wd Sdng,BrkFace,6.9677,TA,TA,CBlock,TA,TA,No,GLQ,25.7341,81.383,GasA,TA,Y,SBrkr,83.7985,0.0,0.0,83.7985,1,0,3,1,TA,6,Typ,0,,Attchd,Unf,1,26.7561,TA,TA,Y,0.0,0.0,0.0,,MnPrv,8,2007,WD,3206525.0
906,house_1floor,24.384,921.5978,Pave,Reg,Lvl,AllPub,Inside,Gtl,Alpika,Norm,1Fam,1Story,5,5,1954,1954,CompShg,HdBoard,HdBoard,Stone,10.2193,TA,TA,CBlock,TA,TA,No,Rec,38.276,98.1056,GasA,TA,Y,SBrkr,98.7559,0.0,0.0,98.7559,1,0,3,1,TA,6,Typ,0,,Attchd,RFn,1,26.0128,TA,TA,Y,0.0,15.2361,0.0,,MnPrv,2,2010,WD,3887360.0
907,house_1floor,35.3568,1254.2834,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somovo,Norm,1Fam,1Story,8,5,2006,2006,CompShg,VinylSd,VinylSd,Stone,19.3238,Gd,TA,PConc,Gd,TA,No,GLQ,144.9287,150.7816,GasA,Ex,Y,SBrkr,151.9893,0.0,0.0,151.9893,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,RFn,3,80.3611,TA,TA,Y,5.5742,0.0,0.0,,,6,2007,WD,6515250.0
908,house_1floor_attic,26.2128,1068.3845,Pave,IR1,Lvl,AllPub,Inside,Gtl,Leskovo,Norm,1Fam,1.5Fin,7,7,1936,1987,CompShg,BrkFace,BrkFace,,0.0,Gd,TA,CBlock,Gd,TA,No,Rec,73.765,94.4824,GasA,Gd,Y,SBrkr,94.7611,96.3404,0.0,191.1015,1,1,3,1,Gd,6,Typ,1,Gd,Attchd,Fin,1,16.7225,Fa,TA,Y,0.0,0.0,0.0,,,6,2006,WD,6795000.0
909,house_1floor,,825.4432,Pave,IR1,Low,AllPub,Inside,Mod,Petrovskie_ozera,Norm,1Fam,1Story,5,5,1983,1983,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,22.2038,80.2682,GasA,TA,Y,SBrkr,83.7985,0.0,0.0,83.7985,1,0,2,1,TA,5,Typ,0,,Attchd,Unf,2,44.9651,TA,TA,Y,0.0,0.0,0.0,,MnPrv,6,2006,WD,3560580.0
910,house_2floor,45.4152,1169.5559,Pave,IR2,Lvl,AllPub,Inside,Gtl,Darvina,Norm,1Fam,2Story,6,5,2005,2005,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,68.934,68.934,GasA,Ex,Y,SBrkr,68.934,68.934,0.0,137.8681,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,Fin,2,36.2322,TA,TA,Y,2.2297,0.0,0.0,,,6,2009,WD,5519280.0
911,duplex_united,24.384,1077.6748,Pave,Reg,Lvl,AllPub,Corner,Gtl,Alpika,Feedr,Duplex,2Story,5,5,1960,1960,CompShg,MetalSd,MetalSd,BrkFace,33.538,TA,TA,CBlock,TA,TA,No,Rec,61.5018,102.6578,GasA,TA,Y,FuseA,102.6578,108.6036,0.0,211.2614,2,0,5,2,TA,12,Typ,0,,Detchd,Unf,2,44.5934,TA,TA,Y,0.0,0.0,0.0,,,1,2010,WD,4686091.0
912,house_1floor,,862.6973,Pave,IR1,Lvl,AllPub,CulDSac,Mod,Koltsovo,Norm,1Fam,1Story,5,7,1977,1989,CompShg,HdBoard,Plywood,,0.0,TA,TA,CBlock,Gd,Gd,Av,ALQ,99.592,117.801,GasA,TA,Y,SBrkr,117.801,0.0,0.0,117.801,1,1,3,1,Gd,5,Typ,0,,Detchd,Unf,1,23.4116,TA,TA,Y,0.0,0.0,0.0,,,10,2009,WD,4551820.0
913,house_1floor,15.5448,568.5664,Pave,Reg,Lvl,AllPub,Inside,Gtl,Olimpysky,Norm,1Fam,1Story,5,7,1925,1950,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,TA,No,Rec,25.9199,71.3495,GasA,TA,N,SBrkr,94.2965,0.0,0.0,94.2965,1,0,3,1,TA,6,Min1,0,,Detchd,Unf,1,41.8064,TA,TA,Y,0.0,10.4051,0.0,,MnPrv,7,2006,WD,2391840.0
914,duplex_united,24.9936,582.5018,Pave,Reg,HLS,AllPub,Inside,Gtl,Leskovo,Norm,Duplex,2Story,5,6,1949,1950,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,66.6115,92.9959,GasA,TA,N,FuseA,92.9959,92.9959,0.0,185.9918,2,0,4,2,TA,8,Typ,0,,2Types,Unf,3,80.9185,TA,TA,Y,0.0,0.0,0.0,,,8,2007,WD,3704750.0
915,cottage_settlem,9.144,278.709,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somovo,Norm,TwnhsE,2Story,6,5,2009,2009,CompShg,VinylSd,VinylSd,Stone,7.0606,Gd,TA,PConc,Gd,TA,Av,GLQ,29.5432,56.8566,GasA,Ex,Y,SBrkr,56.8566,56.8566,0.0,113.7133,2,1,2,1,Gd,4,Typ,0,,Detchd,RFn,2,49.0528,TA,TA,Y,21.7393,0.0,0.0,,,6,2009,New,5510810.76
916,cottage_settlem,6.4008,185.8989,Pave,Reg,Lvl,AllPub,Inside,Gtl,Panorama,Norm,Twnhs,2Story,4,5,1970,1970,CompShg,CemntBd,CmentBd,BrkFace,7.4322,TA,TA,CBlock,TA,TA,No,Unf,50.725,50.725,GasA,Fa,Y,SBrkr,50.725,50.725,0.0,101.4501,1,1,3,1,TA,6,Typ,0,,Attchd,Unf,1,26.5703,TA,TA,Y,0.0,0.0,0.0,,,1,2007,WD,1916250.0
917,house_1floor,15.24,836.127,Pave,Reg,Lvl,AllPub,Inside,Gtl,LesPolyana,Norm,1Fam,1Story,2,3,1949,1950,CompShg,AsbShng,AsbShng,,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,39.9483,44.5934,GasA,TA,N,FuseA,44.5934,0.0,0.0,44.5934,0,0,1,1,TA,4,Typ,0,,Detchd,Unf,1,28.6141,TA,TA,Y,0.0,0.0,0.0,,,10,2006,WD,959752.98
918,house_1floor,,1592.3574,Pave,Reg,Lvl,AllPub,Inside,Gtl,Pervozvanny,Norm,1Fam,1Story,4,6,1956,1956,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.9677,105.352,GasA,Ex,Y,FuseA,114.1778,0.0,0.0,114.1778,1,0,3,1,TA,6,Typ,0,,Attchd,RFn,1,26.3845,TA,TA,Y,0.0,0.0,0.0,,,4,2009,WD,4282200.0
919,house_2floor,31.3944,1219.3519,Pave,IR1,Lvl,AllPub,Corner,Gtl,Daryino,Norm,1Fam,2Story,7,5,1991,1991,CompShg,HdBoard,HdBoard,,0.0,Gd,TA,PConc,Ex,TA,Mn,BLQ,39.2051,102.5649,GasA,Ex,Y,SBrkr,84.7275,112.8771,0.0,197.6047,2,1,4,1,Gd,8,Typ,1,TA,Attchd,RFn,3,77.3882,TA,TA,Y,17.8374,20.8103,0.0,,GdPrv,11,2007,WD,6080900.0
920,house_1floor,26.5176,1024.6272,Pave,IR1,Lvl,AllPub,Corner,Gtl,Alpika,Norm,1Fam,1Story,6,8,1958,2002,CompShg,MetalSd,MetalSd,,0.0,Ex,TA,CBlock,Gd,TA,No,ALQ,22.7612,109.9972,GasA,Ex,Y,SBrkr,131.3648,0.0,0.0,131.3648,1,0,3,1,TA,6,Min1,1,TA,Attchd,Unf,2,55.8347,TA,TA,Y,4.7381,0.0,0.0,,,5,2008,WD,4389555.0
921,house_2floor,21.336,786.1452,Pave,IR1,Lvl,AllPub,Inside,Gtl,Daryino,Norm,1Fam,2Story,6,5,1994,1994,CompShg,HdBoard,HdBoard,BrkFace,9.7548,Gd,Gd,PConc,Gd,Gd,No,GLQ,10.5909,86.214,GasA,Ex,Y,SBrkr,86.9572,72.9289,0.0,159.8861,2,1,3,1,Gd,7,Typ,0,,Attchd,RFn,2,43.7573,TA,TA,Y,8.0826,0.0,0.0,,,7,2007,WD,5135550.0
922,duplex_united,20.4216,815.4096,Pave,Reg,Lvl,AllPub,Inside,Gtl,Pervozvanny,Feedr,Duplex,1.5Fin,5,7,1900,2003,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,17.4658,118.1726,GasA,Gd,Y,SBrkr,118.1726,86.214,0.0,204.3866,2,2,4,2,TA,9,Typ,0,,,,0,0.0,,,N,6.5032,0.0,0.0,,GdPrv,9,2008,WD,3628533.0
923,house_1floor,19.812,951.048,Pave,Reg,Lvl,AllPub,Inside,Gtl,Darvina,RRAn,1Fam,1Story,6,5,2005,2006,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,119.6591,122.2603,GasA,Ex,Y,SBrkr,122.2603,0.0,0.0,122.2603,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,Fin,2,36.8825,TA,TA,Y,0.0,0.0,0.0,,,10,2006,New,4620328.2
924,cottage_settlem,15.24,744.3388,Pave,Reg,Lvl,AllPub,Inside,Gtl,Daryino,Norm,TwnhsE,1Story,6,5,1993,1994,CompShg,Plywood,Plywood,,0.0,Gd,TA,PConc,Gd,TA,No,LwQ,55.556,149.0164,GasA,Ex,Y,SBrkr,150.2242,0.0,0.0,150.2242,2,0,2,1,Gd,5,Typ,1,Fa,Attchd,RFn,2,49.5173,TA,TA,Y,6.4103,0.0,0.0,,,7,2008,WD,4799910.0
925,house_1floor,24.0792,951.3267,Pave,Reg,Lvl,AllPub,Inside,Gtl,Pridonskoy,Norm,1Fam,1Story,6,6,1980,1980,CompShg,Plywood,Plywood,BrkFace,14.5858,TA,Gd,CBlock,Gd,TA,No,BLQ,0.0,156.6345,GasA,TA,Y,SBrkr,156.6345,0.0,0.0,156.6345,2,0,3,1,TA,7,Typ,1,TA,Attchd,Unf,2,56.8566,TA,TA,Y,12.1703,0.0,0.0,,,5,2006,WD,5639850.0
926,house_1floor,,1450.3087,Pave,IR1,Lvl,AllPub,Corner,Gtl,Pridonskoy,Norm,1Fam,1Story,5,6,1977,1977,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,24.7122,104.6088,GasA,TA,Y,SBrkr,104.6088,0.0,0.0,104.6088,2,0,3,1,Ex,6,Typ,0,,Attchd,RFn,2,50.1676,TA,TA,Y,0.0,0.0,0.0,,,3,2008,WD,4352250.0
927,house_2floor,28.3464,1114.7431,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gardarika,Norm,1Fam,2Story,8,5,2003,2004,CompShg,VinylSd,VinylSd,BrkFace,31.587,Gd,TA,PConc,Gd,TA,No,Unf,109.7184,109.7184,GasA,Ex,Y,SBrkr,114.6423,105.9094,0.0,220.5517,2,1,4,1,Ex,10,Typ,1,Gd,BuiltIn,Fin,3,60.9444,TA,TA,Y,9.2903,0.0,0.0,,,5,2007,WD,7281750.0
928,house_2floor,,919.7397,Pave,Reg,Lvl,AllPub,Inside,Gtl,Pridonskoy,Feedr,1Fam,2Story,7,5,1968,1968,CompShg,MetalSd,MetalSd,BrkFace,31.7728,TA,TA,CBlock,TA,TA,No,BLQ,26.0128,77.2953,GasA,Gd,Y,SBrkr,102.0075,81.7546,0.0,183.7621,2,1,4,1,TA,9,Typ,1,Gd,Attchd,RFn,2,45.1509,TA,TA,Y,3.9948,0.0,0.0,,GdPrv,4,2008,WD,4377120.0
929,house_1floor,,1099.7857,Pave,Reg,Lvl,AllPub,Inside,Gtl,Koltsovo,Norm,1Fam,1Story,8,5,2001,2001,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,162.859,162.859,GasA,Ex,Y,SBrkr,166.1106,0.0,0.0,166.1106,2,0,3,1,Ex,7,Typ,1,TA,Attchd,RFn,2,48.4954,TA,TA,Y,14.0284,0.0,0.0,,,6,2009,WD,7501780.0
930,house_2floor,,1208.2964,Pave,IR1,Lvl,AllPub,Corner,Gtl,Darvina,Norm,1Fam,2Story,7,5,1997,1997,CompShg,HdBoard,HdBoard,BrkFace,26.4774,TA,TA,PConc,Gd,TA,No,Unf,89.5585,89.5585,GasA,Gd,Y,SBrkr,92.2527,115.4784,0.0,207.7311,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,Fin,2,59.6437,TA,TA,Y,0.0,0.0,0.0,,,11,2006,WD,6033960.0
931,house_1floor,22.2504,829.1593,Pave,IR1,HLS,AllPub,Inside,Gtl,Shi,Norm,1Fam,1Story,8,5,2007,2007,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,134.7094,136.1958,GasA,Ex,Y,SBrkr,136.1958,0.0,0.0,136.1958,2,0,3,1,Gd,7,Typ,0,,Attchd,Fin,3,56.6708,TA,TA,Y,1.6723,0.0,0.0,,,7,2009,WD,6375720.0
932,house_1floor,21.336,845.4173,Pave,Reg,Lvl,AllPub,Inside,Gtl,Alpika,Norm,1Fam,1Story,5,6,1965,1965,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,11.2413,85.9353,GasA,Ex,Y,SBrkr,85.9353,0.0,0.0,85.9353,1,0,2,1,TA,5,Typ,0,,Detchd,Unf,1,39.8554,TA,TA,Y,0.0,0.0,0.0,,GdWo,7,2009,WD,3727100.0
933,house_1floor,25.6032,1084.178,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somovo,RRNn,1Fam,1Story,9,5,2006,2006,CompShg,VinylSd,ImStucc,Stone,28.0567,Ex,TA,PConc,Ex,Gd,No,Unf,176.9802,176.9802,GasA,Ex,Y,SBrkr,176.9802,0.0,0.0,176.9802,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,Fin,3,73.2076,TA,TA,Y,17.7445,0.0,0.0,,,3,2007,WD,8176000.0
934,house_1floor,19.2024,788.4678,Pave,Reg,Lvl,AllPub,FR2,Gtl,Koltsovo,Norm,1Fam,1Story,7,5,2004,2004,CompShg,VinylSd,VinylSd,BrkFace,19.5096,Gd,TA,PConc,Gd,TA,Av,GLQ,137.4964,139.3545,GasA,Ex,Y,SBrkr,139.3545,0.0,0.0,139.3545,2,0,3,1,Gd,6,Typ,0,,Attchd,RFn,2,52.9547,TA,TA,Y,3.3445,0.0,0.0,,,8,2009,WD,6026800.0
935,house_1floor,95.4024,2568.7679,Pave,IR2,HLS,AllPub,Inside,Mod,Alpika,PosA,1Fam,1Story,7,7,1960,2007,Tar&Grv,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,14.8645,54.3483,GasA,Ex,Y,SBrkr,192.2163,0.0,0.0,192.2163,2,0,4,1,Gd,9,Typ,1,Gd,Attchd,RFn,2,46.916,TA,TA,Y,0.0,0.0,0.0,,,11,2008,WD,6018540.0
936,house_1floor,15.8496,541.16,Pave,IR1,Lvl,AllPub,Inside,Gtl,Olimpysky,Norm,1Fam,1Story,4,5,1926,1953,CompShg,MetalSd,MetalSd,BrkFace,10.0335,TA,Gd,PConc,Fa,TA,Mn,Unf,55.7418,55.7418,GasA,Gd,Y,SBrkr,69.3985,0.0,0.0,69.3985,1,0,1,1,TA,5,Typ,0,,Detchd,Unf,2,49.0528,TA,TA,Y,0.0,2.9729,0.0,,,6,2006,WD,2171682.0
937,house_1floor,20.4216,936.7409,Pave,Reg,Lvl,AllPub,Inside,Gtl,Daryino,Norm,1Fam,1Story,7,5,2003,2003,CompShg,VinylSd,VinylSd,,,Gd,TA,PConc,Gd,TA,No,GLQ,31.8657,109.2539,GasA,Ex,Y,SBrkr,111.4836,0.0,0.0,111.4836,2,0,2,1,Gd,5,Typ,0,,Attchd,RFn,2,51.5612,TA,TA,Y,3.809,0.0,0.0,,,8,2009,WD,5865028.0
938,house_2floor,22.86,898.8365,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somovo,Norm,1Fam,2Story,7,5,2005,2005,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,71.7211,103.401,GasA,Ex,Y,SBrkr,103.401,79.7108,0.0,183.1118,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,RFn,2,64.0102,TA,TA,Y,4.4593,0.0,0.0,,,2,2009,WD,8025160.0
939,house_2floor,22.2504,813.8303,Pave,Reg,Lvl,AllPub,Inside,Gtl,Koltsovo,Norm,1Fam,2Story,7,5,2006,2006,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,86.1211,129.2281,GasA,Ex,Y,SBrkr,129.2281,53.0476,0.0,182.2757,2,1,3,1,Gd,7,Typ,0,,Attchd,RFn,3,80.6398,TA,TA,Y,8.3613,0.0,0.0,,,8,2006,New,6517736.82
940,house_2floor,,2238.0333,Pave,Reg,Lvl,AllPub,Inside,Gtl,Korolenko,Norm,1Fam,2Story,7,7,1940,1950,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,TA,TA,Mn,Unf,95.8759,95.8759,GasA,Ex,Y,SBrkr,112.1339,111.112,0.0,223.2459,2,0,4,1,TA,10,Typ,2,TA,Attchd,Unf,1,32.4231,TA,TA,Y,0.0,29.5432,0.0,,,6,2010,COD,7422428.0
941,duplex_united,16.764,1174.2939,Pave,IR1,Lvl,AllPub,Inside,Gtl,Petrovskie_ozera,Norm,Duplex,1Story,6,5,1976,1976,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,TA,TA,Gd,Rec,36.7896,160.5364,GasA,TA,Y,SBrkr,160.5364,0.0,0.0,160.5364,2,0,4,2,TA,8,Typ,0,,Attchd,Unf,2,53.3263,TA,TA,Y,0.0,0.0,0.0,,,7,2006,WD,4101462.0
942,house_2floor,,813.3658,Pave,IR1,Lvl,AllPub,FR2,Gtl,Darvina,RRNn,1Fam,2Story,7,5,1999,1999,CompShg,VinylSd,VinylSd,BrkFace,27.6851,Gd,TA,PConc,Gd,TA,No,ALQ,20.4387,92.1598,GasA,Ex,Y,SBrkr,94.9469,96.4333,0.0,191.3802,2,1,3,1,Gd,8,Typ,1,TA,BuiltIn,RFn,2,36.2322,TA,TA,Y,0.0,0.0,0.0,,GdPrv,6,2009,WD,6788080.0
943,duplex_united,12.8016,716.375,Pave,IR1,Lvl,AllPub,Inside,Gtl,Pervozvanny,Norm,Duplex,1Story,4,3,1977,1977,CompShg,MetalSd,MetalSd,,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,0.0,133.7803,GasA,TA,Y,SBrkr,133.7803,0.0,0.0,133.7803,2,0,4,2,TA,8,Typ,0,,,,0,0.0,,,N,0.0,0.0,0.0,,,8,2007,Oth,3832500.0
944,duplex_united,30.48,2322.575,Pave,Reg,Low,AllPub,Inside,Gtl,Petrovskie_ozera,Norm,Duplex,1Story,5,4,1967,1967,CompShg,HdBoard,Plywood,,0.0,TA,TA,CBlock,TA,TA,Av,Unf,151.6177,151.6177,GasA,TA,Y,SBrkr,151.6177,0.0,0.0,151.6177,2,0,4,2,TA,8,Typ,0,,Attchd,Unf,2,53.5121,TA,TA,P,0.0,0.0,0.0,,,6,2007,WD,3653650.0
945,house_1floor,,1335.4806,Pave,IR1,Lvl,NoSeWa,CulDSac,Gtl,Shi,Norm,1Fam,SLvl,6,6,1958,1958,CompShg,HdBoard,HdBoard,BrkFace,50.2605,TA,TA,CBlock,TA,TA,No,GLQ,32.8877,76.0876,GasA,Gd,Y,FuseA,124.8616,0.0,0.0,124.8616,1,0,3,1,Gd,7,Typ,1,Gd,Basment,RFn,2,48.7741,TA,TA,Y,10.9626,0.0,0.0,,,1,2009,COD,4361500.0
946,house_1floor_attic,29.8704,819.4045,Pave,Reg,Lvl,AllPub,Corner,Gtl,Chigovka,Norm,1Fam,1.5Fin,5,6,1890,1996,CompShg,VinylSd,VinylSd,,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,0.0,101.0785,GasA,TA,Y,SBrkr,110.3688,52.1186,11.1484,173.6357,1,0,2,1,TA,7,Typ,0,,Detchd,Unf,2,42.3638,TA,TA,Y,0.0,22.6683,0.0,,MnWw,9,2009,WD,3961828.0
947,multi_level house,21.336,758.3672,Pave,Reg,Lvl,AllPub,Inside,Gtl,Alpika,Norm,1Fam,SLvl,5,6,1959,1959,CompShg,HdBoard,HdBoard,BrkFace,11.8916,TA,Gd,CBlock,TA,TA,Av,ALQ,9.4761,106.281,GasA,TA,Y,SBrkr,106.281,0.0,0.0,106.281,1,0,3,1,TA,6,Typ,1,TA,Attchd,RFn,1,73.9508,TA,TA,Y,0.0,0.0,0.0,,,3,2006,WD,3886740.0
948,house_1floor,25.908,1350.438,Pave,Reg,Lvl,AllPub,Inside,Gtl,Shi,Norm,1Fam,1Story,8,5,2002,2003,CompShg,VinylSd,VinylSd,BrkFace,21.9251,Gd,TA,PConc,Gd,TA,Av,GLQ,29.3573,150.1312,GasA,Ex,Y,SBrkr,151.339,0.0,0.0,151.339,2,0,3,1,Gd,9,Typ,1,Gd,Attchd,Fin,3,75.0656,TA,TA,Y,23.4116,0.0,0.0,,,11,2007,WD,6898500.0
949,house_2floor,19.812,1301.1994,Pave,IR1,Lvl,AllPub,Inside,Gtl,Koltsovo,Norm,1Fam,2Story,7,5,2002,2002,CompShg,VinylSd,VinylSd,BrkFace,13.378,Gd,TA,PConc,Gd,TA,,Unf,86.9572,86.9572,GasA,Ex,Y,SBrkr,86.9572,78.0385,0.0,164.9957,2,1,3,1,Gd,7,Typ,1,TA,Attchd,RFn,2,44.036,TA,TA,Y,8.9187,0.0,0.0,,,2,2006,WD,5232150.0
950,house_1floor,23.7744,869.5721,Pave,Reg,Lvl,AllPub,Inside,Gtl,Pridonskoy,Norm,1Fam,1Story,6,7,1972,2006,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,16.6296,107.8604,GasA,TA,Y,SBrkr,128.299,0.0,0.0,128.299,1,1,3,1,Gd,5,Typ,1,TA,Attchd,RFn,2,62.8024,TA,TA,Y,0.0,0.0,0.0,,,3,2010,WD,5998075.0
951,house_1floor,18.288,668.9016,Pave,Reg,Lvl,AllPub,Inside,Gtl,Alpika,Norm,1Fam,1Story,5,8,1950,2002,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,29.4503,80.2682,GasA,Gd,Y,SBrkr,80.2682,0.0,0.0,80.2682,1,0,3,1,Gd,5,Typ,0,,Detchd,RFn,2,66.8902,TA,TA,Y,0.0,0.0,0.0,,,7,2007,WD,3295950.0
952,house_1floor,18.288,724.6434,Pave,Reg,Lvl,AllPub,Corner,Gtl,Daryino,Norm,1Fam,1Story,5,5,1965,1965,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,17.3729,76.9237,GasA,Gd,Y,SBrkr,89.6514,0.0,0.0,89.6514,1,0,3,1,TA,6,Typ,0,,Detchd,Unf,1,27.8709,TA,TA,Y,0.0,0.0,0.0,,MnPrv,7,2006,WD,3258882.0
953,multi_level house,18.288,668.9016,Pave,Reg,Lvl,AllPub,Inside,Gtl,Koltsovo,Norm,1Fam,SFoyer,5,8,1972,2003,CompShg,WdShing,HdBoard,,0.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,10.0335,71.3495,GasA,Gd,Y,SBrkr,71.3495,0.0,0.0,71.3495,1,0,2,1,TA,5,Typ,0,,Detchd,Fin,1,36.7896,TA,TA,Y,0.0,0.0,0.0,,MnPrv,4,2009,WD,4247308.0
954,house_2floor,,1028.9007,Pave,IR1,Lvl,AllPub,Inside,Mod,Petrovskie_ozera,Norm,1Fam,2Story,5,4,1969,1969,CompShg,HdBoard,HdBoard,BrkFace,21.5535,TA,TA,CBlock,TA,TA,Av,ALQ,2.6942,72.836,GasA,Ex,Y,SBrkr,108.5107,74.3224,0.0,182.8331,2,1,4,1,TA,7,Min2,1,Po,Attchd,RFn,2,49.2386,TA,TA,Y,17.5587,0.0,0.0,,MnPrv,9,2008,WD,4277640.0
955,duplex_united,10.668,873.2882,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Pervozvanny,Norm,Duplex,SFoyer,6,5,1975,1975,Tar&Grv,WdShing,Plywood,BrkFace,23.2258,TA,TA,CBlock,Gd,Gd,Gd,GLQ,0.0,87.7933,GasA,TA,Y,SBrkr,91.0449,0.0,0.0,91.0449,2,0,4,0,TA,4,Typ,0,,,,0,0.0,,,Y,0.0,0.0,0.0,,,10,2006,WD,3465450.0
956,duplex_united,24.9936,662.9558,Pave,IR1,HLS,AllPub,Inside,Gtl,Leskovo,Norm,Duplex,2Story,6,6,1946,1950,CompShg,MetalSd,MetalSd,BrkFace,39.298,TA,TA,CBlock,Gd,TA,No,Rec,45.987,90.952,GasA,TA,N,FuseF,90.952,90.952,0.0,181.9041,2,0,4,2,TA,8,Typ,0,,Attchd,Unf,2,45.7083,TA,TA,Y,0.0,0.0,0.0,,,8,2007,WD,3704750.0
957,cottage_settlem,7.3152,120.7739,Pave,Reg,Lvl,AllPub,Inside,Gtl,Don,Norm,TwnhsE,2Story,6,6,1980,1980,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,25.6412,52.1186,GasA,TA,Y,SBrkr,52.1186,62.0592,0.0,114.1778,1,1,2,1,TA,5,Typ,1,TA,Attchd,Fin,2,42.9212,TA,TA,Y,0.0,0.0,0.0,,GdPrv,5,2009,WD,3933280.0
958,house_1floor,21.336,689.3403,Pave,Reg,Lvl,AllPub,Inside,Gtl,Naberegnay,Norm,1Fam,1Story,5,5,1962,1962,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Rec,59.4579,98.1985,GasA,TA,Y,SBrkr,98.1985,0.0,0.0,98.1985,1,0,3,1,TA,6,Typ,0,,Detchd,Fin,2,53.5121,TA,TA,Y,0.0,0.0,0.0,,,4,2007,WD,3372600.0
959,house_1floor,19.812,785.0303,Pave,Reg,Lvl,AllPub,Inside,Gtl,Koltsovo,Norm,1Fam,1Story,7,5,2003,2003,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,59.2721,124.2113,GasA,Ex,Y,SBrkr,124.2113,0.0,0.0,124.2113,2,0,3,1,Gd,6,Typ,0,,Attchd,RFn,2,49.3315,TA,TA,Y,3.6232,0.0,0.0,,,10,2007,WD,4726750.0
